feature,label
"[-4.1416165e+02  1.6244777e+02 -7.0569372e+00  2.9104456e+01
  8.5959263e+00  1.3970811e+01  4.3398390e+00  1.0642324e+01
  4.3916073e+00 -3.3615398e-01  1.0171704e+01 -5.0038385e-01
  5.7842412e+00  2.7007062e+00  6.4915433e+00  5.3725600e+00
 -2.4886565e+00 -9.6983212e-01  4.8315606e+00  1.6293076e+00
 -7.1082244e+00  2.7352326e+00 -2.3828919e+00 -3.9172466e+00
 -1.6868364e+00 -1.7531590e+00  2.5614247e+00 -1.7717659e+00
  2.4613461e+00 -5.3462631e-01 -3.8782046e+00 -2.8716657e+00
 -2.3238578e+00 -2.0568697e+00 -2.8372917e+00 -1.2789301e+00
 -4.0831480e+00 -1.7360058e+00 -3.5049534e+00 -1.6999120e+00]",dog
"[-4.0170023e+02  1.2238499e+02 -1.9959724e+01  3.2262463e+01
 -2.0197395e+01  1.8653791e+01 -7.4470744e+00  1.6686008e+00
  8.3547611e+00 -2.6855175e+00  1.0658599e+01 -3.7572234e+00
  1.1410709e+01  1.0858683e-01  3.1683083e+00  5.9878987e-01
 -8.9615053e-01  4.7964520e+00 -6.2816548e+00  6.0284624e+00
 -2.6760435e+00  5.5802351e-01  3.8606589e+00 -1.4360439e+00
  3.1478529e+00 -1.3135133e+00  7.2085172e-02 -1.1831120e+00
  6.4570004e-01 -1.5584375e+00 -4.8609865e-01  1.5613350e+00
 -1.3314474e+00  2.1357550e-01 -1.2610084e+00  3.8585138e-01
 -5.0071940e-02  1.6749634e-01  5.5622965e-01  1.0882723e+00]",dog
"[-3.9900424e+02  8.9522850e+01 -7.5749443e+01  3.3350510e+01
 -4.1921940e+01  4.7101021e+00 -2.2720053e+01 -8.2606726e+00
 -1.3116707e+01 -1.6278803e+01  2.7557499e+00 -1.9916601e+01
 -5.1319165e+00 -1.6601532e+01 -3.8884189e+00 -2.0604864e+01
 -1.6357275e+01  3.9366405e+00 -7.1606460e+00 -1.0186171e+01
 -1.1376675e+01  1.6082760e+00 -1.4163348e+01 -6.6514487e+00
 -1.6585146e+00 -8.3510132e+00 -3.3389416e+00 -6.6988997e+00
 -3.5661116e+00 -6.4716568e+00 -1.2496543e-01 -4.2888885e+00
 -1.6045471e+00  4.4553328e+00  4.3916059e+00  3.1966772e+00
 -1.8295412e+00  5.4693580e+00 -1.6561292e+00 -9.6603340e-01]",dog
"[-2.5867084e+02  1.4842043e+02 -3.3895664e+01  1.8535347e+01
  4.8041221e-01  1.7455873e+01  1.2458679e+01 -7.5732198e+00
  8.3776999e+00  5.5854969e+00  8.4243816e-01  4.3933654e+00
  4.4364176e+00 -5.9447675e+00 -4.1575141e+00 -3.9185793e+00
 -1.7221519e+00  2.7953124e+00 -4.2356639e+00 -7.0517960e+00
 -5.0669880e+00  2.9935448e+00 -2.1068258e+00 -6.0826535e+00
 -1.5465239e+00 -2.0803633e+00  2.0198286e+00 -2.2471533e+00
 -1.8313091e+00  6.2838688e+00  4.2026019e+00  4.7970012e-01
 -3.7105922e-02 -1.1084027e+00 -2.5610667e-01  4.3533650e-01
 -1.0705733e+00  3.1964202e+00  4.4752984e+00  1.6150856e+00]",dog
"[-429.0197      124.74902     -43.102825     11.461892    -27.128233
  -24.123201    -10.963088     -5.729092    -18.558697     -3.8869994
   -5.225052    -23.556847     -3.4365196   -13.806867     -7.7664566
  -10.2786665    -8.965687     -3.0778673   -12.332767     -3.2466385
   -7.9607863    -5.9972553    -8.777641     -5.7782817    -5.896715
  -13.123688     -1.5946027    -7.9158187    -4.6795964    -0.48779824
   -4.225152      4.522822      2.6190948    -0.5432711    -0.66520196
   -1.15727       2.764894      4.2489667     5.607519      6.2112365 ]",dog
"[-4.22895782e+02  1.16152534e+02  4.88725042e+00  2.87438431e+01
 -1.38053284e+01  1.32956028e+01 -1.55750847e+01  8.96506691e+00
  2.55796456e+00 -2.79540086e+00  8.87978840e+00 -9.10213661e+00
  9.80119705e+00 -1.04029424e-01  6.22149849e+00 -2.11461878e+00
 -2.38037157e+00  3.85310674e+00 -6.89018250e+00  3.42723751e+00
 -2.77947021e+00 -2.30600262e+00 -1.10807562e+00  7.59417474e-01
 -4.18164539e+00 -3.36855030e+00  2.53317928e+00 -4.14823198e+00
  4.50070649e-01 -3.25656915e+00 -3.09977055e-01  1.75063813e+00
 -2.53656030e+00 -1.96405518e+00 -2.57294703e+00 -9.05862451e-01
 -1.60741985e+00 -8.49075079e-01 -3.58796144e+00 -2.28934860e+00]",dog
"[-3.43439941e+02  1.12016235e+02 -2.93188190e+01 -2.42418003e+00
 -6.43322182e+00 -2.26122055e+01 -9.70210361e+00 -1.34166985e+01
 -8.89787865e+00 -1.58825254e+00 -9.60238552e+00 -7.04845715e+00
 -4.60655260e+00 -1.37575188e+01 -9.23760605e+00 -6.91622305e+00
 -1.87799320e+01 -1.31345024e+01  1.95538533e+00 -3.22050643e+00
 -6.62050819e+00 -1.71242225e+00 -8.33055496e+00 -6.76401949e+00
 -2.16759968e+00 -6.93858814e+00 -4.89697504e+00 -5.06759596e+00
 -6.68416643e+00 -7.83657968e-01 -5.59320003e-02 -5.30103254e+00
 -2.80000806e+00  1.10398543e+00 -3.55964684e+00 -4.77221346e+00
 -4.35424852e+00 -5.24635363e+00 -3.97270417e+00 -6.47895956e+00]",dog
"[-3.9354230e+02  9.7637894e+01  4.3168950e+00  2.0358870e+01
 -1.9447868e+01 -9.6981201e+00  4.4948502e+00 -9.0066767e+00
 -4.8190303e+00  6.0695130e-01  1.3486447e+00 -1.8651875e+00
 -5.4369388e+00 -4.8802547e+00 -6.5834785e-01 -5.6854906e+00
 -4.6266093e+00 -5.2324162e+00 -9.7051821e+00  4.5699540e-01
 -1.0419684e-01 -3.6890626e+00 -1.5106227e+00 -5.2909803e+00
 -4.5065427e+00 -1.2433321e+00 -3.0285773e+00 -3.3973198e+00
 -2.0367882e+00 -4.0655894e+00 -3.9031446e+00 -2.2232943e+00
 -3.7172594e+00 -3.2991922e+00 -8.0557340e-01 -2.1065438e+00
 -1.1228268e+00 -7.0858085e-01 -2.4395282e+00  1.0192822e+00]",dog
"[-5.5264703e+02  1.1188640e+02  7.6912632e+00  1.8025780e+01
 -1.2429295e+01  2.6972883e+01  1.4171090e+01 -1.4137924e+01
 -3.3438332e+00 -5.2593088e+00  5.0682645e+00 -6.1280325e-02
 -1.6005768e+00  4.7105389e+00 -3.2048339e-01 -6.4169049e+00
 -5.1172214e+00 -2.0891976e+00 -6.1627431e+00 -3.9466248e+00
 -1.9850640e+00 -8.3647432e+00 -6.3491163e+00  2.7532856e+00
 -5.7187929e+00 -6.9381957e+00 -8.1074333e-01 -5.8921614e+00
  1.6227707e+00 -2.1889913e+00 -6.4007726e+00 -1.7184273e+00
 -5.1187787e+00 -1.4878739e+00 -4.5224872e+00 -2.1945825e+00
  1.6052575e+00 -2.6547265e+00  3.0600946e+00  6.6982007e+00]",dog
"[-4.6362421e+02  1.2364775e+02 -4.8278553e+01  1.8213795e+01
 -2.2234493e+01 -9.0240663e-01 -6.2039900e+00 -6.4934216e+00
 -6.1267624e+00 -1.2959342e+01 -3.4042032e+00 -8.0904045e+00
  2.1893713e+00 -8.5453329e+00 -7.5186248e+00 -1.3801754e+01
 -9.2251625e+00  1.3004166e+00 -9.9306145e+00 -5.0607319e+00
 -8.4566183e+00 -2.0461721e+00 -7.5248599e+00 -9.5937843e+00
 -4.1310742e-01 -6.7840161e+00 -2.1148865e+00 -4.8170795e+00
 -4.4060073e+00 -2.7637386e+00 -4.9603686e+00 -7.5836010e+00
 -9.5842781e+00 -4.0614018e+00 -6.3162508e+00 -4.5189915e+00
 -3.0429916e+00 -1.3732219e+00 -4.9099442e-01 -4.1648393e+00]",dog
"[-4.8720831e+02  1.1688875e+02  2.6245703e+01  2.1670773e+01
  1.2821424e+01  7.9259691e+00  9.7580910e+00 -1.8346328e+00
 -3.3525414e+00  3.6559370e+00  2.0256221e+00  1.3508208e+00
 -1.7640247e+00 -2.9094183e+00  2.6861763e+00 -1.9024044e+00
 -2.4825456e+00  2.6799247e+00  3.0331666e+00  4.1904965e-01
 -3.4600594e+00  7.9868332e-02  1.7409469e+00 -2.8392661e+00
 -3.8335724e+00 -1.3059043e+00 -1.1839740e+00 -1.4158227e+00
 -1.3977743e+00 -4.7488136e+00 -4.1644115e+00 -2.6437442e+00
 -2.9835801e+00 -2.2160461e+00 -1.8119098e+00 -9.1443259e-01
 -9.0680450e-01 -6.8215442e-01 -2.8750498e+00 -3.0333841e+00]",dog
"[-2.1267470e+02  1.5624966e+02 -3.8544598e+01  6.2235561e+01
 -2.5485620e+01  2.3418835e+01 -7.4741459e+00  1.3023925e+01
  2.6479757e+00 -8.8526020e+00  9.8255911e+00 -1.0251288e+01
  1.1658072e+01 -3.1494560e+00  9.5813408e+00  1.7766157e-01
 -5.0451785e-01  1.9324245e+00 -6.9559855e+00  3.5142641e+00
 -5.0003591e+00  3.8391199e+00 -2.8123403e+00  1.6296494e+00
  1.3142705e+00 -4.4369709e-01  1.8421544e+00 -4.1471386e+00
  1.0697671e+00 -3.1175072e+00  2.4281664e+00 -3.5118958e-01
  1.0284592e+00  7.1637034e-01 -1.2618707e+00  2.5509639e+00
  2.1204649e-01  2.2431066e+00 -2.3058679e+00  2.3639710e+00]",dog
"[-3.5372427e+02  1.4284285e+02 -4.0139046e+00  3.2084274e+01
  1.7592343e+00  4.4860780e-01 -5.2005011e-01 -8.6333936e-01
 -4.6851020e+00 -6.7044678e+00 -2.7136374e+00 -5.5145283e+00
  7.8928585e+00  3.0294573e+00  3.5982504e+00 -5.5506597e+00
 -9.4349480e+00  7.8954321e-01 -5.6230960e+00  2.6514084e+00
 -2.2392652e+00 -1.0285616e+01 -5.2997127e+00 -1.1737065e+00
 -2.1559715e+00 -7.8242111e+00  2.4815528e+00  3.4572923e+00
 -2.0081320e+00  9.6114464e-02  8.9319032e-01 -6.4641804e-01
 -3.3336983e+00  1.3566734e+00 -3.1062956e+00 -6.5986118e+00
  7.3559821e-01 -1.6331953e-01 -2.0597670e+00 -1.3012893e+00]",dog
"[-4.5907071e+02  1.6144934e+02 -1.3723724e+01  3.0942173e+01
 -7.4257097e+00  2.2986961e+01  2.4094004e+01  7.8695869e+00
 -1.8465608e+00 -5.1480145e+00  5.9147096e+00  8.8348475e+00
  1.3705165e+01  1.0588390e+00  7.4992597e-01  2.5608327e+00
  8.0441141e+00 -2.3272760e+00 -4.1356683e+00  1.0986059e+01
 -8.7108159e-01 -1.6169229e+00  1.4603872e+00  2.2335172e+00
 -5.6384456e-01  5.0443602e+00  7.1902952e+00 -4.7823801e+00
  1.8539147e+00 -9.4954389e-01 -3.2986090e+00  2.5782852e+00
  1.2125158e+00 -2.5691894e-01  9.7363186e-01  1.5665053e+00
  1.7056700e+00  4.4375076e+00 -1.1421887e+00 -1.7849277e+00]",dog
"[-5.7132886e+02  1.0977156e+02  3.8362861e+00 -3.0618523e+01
 -1.4299227e+01 -4.0874001e-01 -1.0289481e+01 -2.3030722e+01
 -1.2354815e+01 -1.0863160e+00 -9.1097145e+00 -1.5624828e+01
 -8.1365299e+00 -7.5508642e-01 -3.6941390e+00 -7.5074797e+00
 -5.0672112e+00 -1.6354367e+00  1.5776902e-01 -6.8592691e-01
 -3.8019977e+00 -3.2778893e+00  1.1235231e+00  2.6071331e-01
 -6.2302437e+00 -5.9420576e+00 -8.3494240e-01 -9.6311367e-01
 -7.7186781e-01 -1.0740508e+00 -5.8999019e+00 -5.6426601e+00
 -2.4800050e+00 -2.8154037e+00 -1.9428507e+00 -1.1671113e+00
 -1.3883221e+00 -5.0221419e-01 -8.4963614e-01 -2.7128336e-01]",dog
"[-5.6893396e+02  1.0773411e+02 -9.4905472e+00 -2.4099419e+01
 -6.8720031e+00 -3.4280436e+00 -1.1744827e+01 -2.1221260e+01
 -8.2640190e+00  4.2770195e+00 -8.7881708e+00 -1.6936493e+01
 -5.4702668e+00  1.5047771e+00 -2.7338233e+00 -6.4249668e+00
 -3.8865073e+00 -2.0629933e+00 -2.6852551e+00 -2.4002130e+00
 -6.6640577e+00 -8.3642893e+00 -2.5108926e+00  7.2779649e-01
 -1.2665324e+00 -3.4077499e+00 -1.1909897e+00  2.5179937e-01
 -4.6094799e-01 -1.4748818e+00 -6.1495543e+00 -5.4543843e+00
  1.3369267e+00  2.0620565e+00 -1.2245610e+00 -9.2292142e-01
  8.3953381e-01 -1.5825112e-01 -7.4708837e-01  2.1831915e+00]",dog
"[-5.29569092e+02  1.27130104e+02 -2.95545177e+01  1.89029560e+01
 -2.85884113e+01  3.69836259e+00 -1.65551414e+01 -9.33677483e+00
 -1.68775730e+01 -2.35461845e+01 -5.17251730e+00 -2.08188515e+01
  1.20790613e+00 -1.28253794e+01 -1.00843544e+01 -4.51854515e+00
 -1.42178307e+01 -8.30777264e+00 -7.69340992e+00 -2.11326733e-01
 -1.60607433e+01 -5.32205915e+00  6.99612141e-01 -8.67032719e+00
  1.80352982e-02 -6.43135691e+00 -7.56208992e+00 -5.99447632e+00
 -6.08638287e+00 -1.10241060e+01 -9.00500393e+00 -4.70377541e+00
 -7.58278990e+00 -3.40266633e+00 -3.99379635e+00 -4.29349512e-01
  9.39325869e-01  4.63716984e-02 -6.64370298e-01 -5.59165525e+00]",dog
"[-3.5196576e+02  1.2204565e+02 -1.2782007e+01  2.9035896e+01
 -8.8181996e-01  1.4560800e+01  1.4837119e+01  8.0102358e+00
  7.1331024e+00  6.2668858e+00  1.2015614e+01  5.1332241e-01
  7.5642209e+00  8.7870474e+00 -4.1525760e+00  1.3028656e+00
  1.0613345e+01 -4.7115655e+00  5.2900891e+00  6.0753131e+00
 -1.3133130e+01  6.7773099e+00 -4.6542764e-02 -3.9104102e+00
  6.7269945e+00  5.1640004e-01  3.2026780e+00 -2.3449376e+00
 -7.8224176e-01  8.8779014e-01 -4.8095431e-02  1.9742680e+00
 -1.3208491e+00  2.1387856e+00  1.6406628e+00 -9.0431386e-01
 -7.6741660e-01 -3.2290351e-01  1.3949363e-01  1.6806769e-01]",dog
"[-3.6920087e+02  1.1276702e+02  8.5475836e+00  3.0372511e+01
 -1.2584006e+00  5.9826536e+00  6.4612050e+00  4.7128239e+00
 -2.3764628e-01 -8.3153448e+00  1.0642674e+00 -3.6457429e+00
  3.1118438e+00  5.9837818e+00  2.7173109e+00 -1.7261235e+00
  4.4583201e-02  3.8235629e+00 -3.7175345e+00  2.5700293e+00
 -7.8439802e-01 -6.5007215e+00 -8.2792091e-01 -1.7041146e+00
 -4.0847011e+00 -4.0083628e+00  2.9144576e+00  4.0291252e+00
  1.4692441e+00  9.6257359e-01 -1.9841390e+00 -2.0273054e+00
 -1.8556073e+00 -8.4815890e-01 -4.7564498e-01 -2.4674942e+00
 -2.3890719e+00  1.3266743e+00  1.3546031e+00 -9.3613583e-01]",dog
"[-3.4428186e+02  1.5659601e+02 -5.1596646e+00 -2.2737307e+01
 -1.3483759e+01  6.5408368e+00  4.0051808e+00 -1.1372921e+01
  9.4268818e+00  1.2894690e+01  6.7551417e+00  8.4730415e+00
 -3.8580995e+00 -2.2018569e+00  2.2272985e+00 -6.3877683e+00
 -1.9373505e+00  3.0611298e+00  3.5646927e-01  2.3124273e+00
  2.0518141e+00 -3.1964099e-01 -2.5106676e+00 -3.4981108e+00
 -4.0903053e-01 -1.8672600e+00 -4.3874440e+00 -6.4973481e-02
  2.2723188e+00  4.6383023e-02  9.4456631e-01  3.3569326e+00
  8.6340261e-01 -4.2175254e-01  1.4912642e+00 -5.9609914e-01
 -9.9782622e-01  1.4829141e+00  1.0351956e+00 -1.7412621e-01]",dog
"[-443.7554      111.84888     -40.32559      20.174057    -18.758633
    4.0500526    -5.4532657    -2.3632212    -8.866618    -15.378091
   -4.228117     -6.229448      2.9492013   -11.201402     -2.2558937
  -10.718184    -11.855515      1.6911805    -6.7521696    -7.3455043
   -7.5551076     0.64818454   -9.15019      -8.875002     -1.7718991
   -6.4516673    -4.9862905    -7.797514     -3.593981     -5.2735972
   -5.002756     -6.6038465   -10.0829735    -5.258665     -6.4252
   -4.5110226    -1.4493965    -0.5822436    -1.9603902    -2.7704473 ]",dog
"[-2.0826686e+02  1.6294005e+02 -3.9582790e+01  6.3570335e+01
 -2.7866730e+01  2.1501570e+01 -1.1770944e+01  1.0925629e+01
  2.5418687e+00 -7.2803426e+00  1.2745837e+01 -9.3034525e+00
  1.0896041e+01 -7.0825300e+00  9.1153412e+00  7.4916404e-01
 -1.6613723e+00  2.0752599e+00 -6.6493931e+00  3.9096327e+00
 -5.1819348e+00  3.5102677e+00 -3.2590418e+00  2.0228999e+00
  1.9873828e-01 -7.9379213e-01  3.3031669e+00 -4.6822982e+00
  1.3116657e+00 -2.7816105e+00  2.1208246e+00 -1.6971179e+00
  1.8061227e-01  3.6806506e-01 -3.9873583e+00  1.1247997e+00
  7.9504353e-01  2.8280451e+00 -3.0130217e+00  3.5688612e-01]",dog
"[-3.3740869e+02  1.2010860e+02 -6.6584076e+01  7.8924248e+01
 -3.4363102e+01  2.7299719e+01  8.2161360e+00 -5.9510665e+00
 -4.6642928e+00  7.3588085e+00  7.6302304e+00 -1.6959041e+00
  2.2361937e+01 -1.3387777e+01  1.0970573e+01 -7.8192514e-01
 -1.3140128e+01  2.5794814e+00  2.8805201e+00  1.8806258e+00
 -3.9578705e+00  3.5608213e+00 -9.7868395e+00  5.2752080e+00
 -7.7416879e-01 -2.9681437e+00 -1.5576411e+00 -7.3905659e+00
  4.0266008e+00 -3.4324591e+00  1.4012841e+00 -5.9068203e+00
  2.7878432e+00  8.3861810e-01 -3.7999709e+00  1.3926174e-01
 -7.8394151e+00  2.0206027e+00 -7.0678067e+00 -1.9671395e+00]",dog
"[-370.34445     124.24976     -62.73953      28.56634     -20.857119
  -22.435896     -2.7676377     5.902501    -24.970356    -22.947111
    4.563571    -18.907719      1.4087689   -10.204696     -6.240707
   14.805957    -17.665024    -15.214573      1.288314     -1.9635774
   -8.450349     -3.9456894     2.907379     -6.2274113   -11.834061
    0.7564848    -0.42098758  -14.95939      -4.1615744     0.59473854
   -5.9918914    -6.3870907    -7.87144      -4.9902       -4.418374
   -4.9605575    -6.232797     -6.3482823    -3.0409462    -3.3604524 ]",dog
"[-322.36182     114.39318     -25.774986      5.683352     -8.277325
  -22.457651     -7.168749    -12.955579     -9.536306     -2.0614238
  -11.046233     -4.9763546    -1.3407246   -18.383184     -7.787129
   -5.1974254   -22.045559     -9.199116     -0.59493107   -7.3769517
   -5.0237293    -4.1926827    -6.723055     -5.5723557    -5.666472
   -5.7369404    -4.7809663    -7.8855457    -5.5558586     0.7921354
   -2.9459558    -4.3571644    -0.3355343    -4.544425     -5.5978928
   -3.6710029    -6.727039     -6.2859187    -5.109487     -3.2482126 ]",dog
"[-4.19981415e+02  1.13419075e+02  1.10511911e+00  3.55964394e+01
 -1.53027496e+01  1.57297678e+01 -1.46958151e+01  8.75338459e+00
  1.61484027e+00 -2.73230314e+00  9.51026058e+00 -9.78625488e+00
  8.26566410e+00 -3.49919152e+00  8.29233932e+00 -2.35172367e+00
 -3.50410867e+00  5.58978462e+00 -7.55193615e+00  4.01761580e+00
 -4.41686153e+00 -3.04013681e+00  6.83701873e-01 -1.25626910e+00
 -3.63207245e+00 -1.53281522e+00  1.94772005e-01 -4.81437349e+00
  3.82124543e-01 -3.44787908e+00  6.87941730e-01  7.78449059e-01
 -3.06365108e+00 -1.34409988e+00 -3.08222890e+00 -6.77274525e-01
 -7.48253405e-01 -2.12868714e+00 -4.48376703e+00 -1.60509527e+00]",dog
"[-390.4469     121.88781    -46.073067    19.507795   -23.28073
  -28.546074    -9.384268    -8.449703   -17.256742    -1.7317272
  -10.821666   -18.1382      -8.294326   -13.55507     -5.506783
  -17.936499    -6.344705    -7.154094   -14.736057    -6.4513927
  -10.045489    -6.611887    -8.386253    -4.376212   -12.012998
  -10.145121    -4.07765     -5.995564    -2.7367527   -1.4624013
    2.6450758    1.4900837    4.6906934   -1.6781656   -1.206078
    2.926761     4.682356     7.576373     4.3218446    6.636684 ]",dog
"[-4.64565033e+02  1.08614136e+02  7.45319939e+00  2.52642460e+01
  9.98128510e+00  3.29199696e+00  8.75665665e+00  3.01241517e+00
 -4.60581869e-01  3.86010885e+00  2.91380310e+00  1.90600550e+00
  2.84931183e+00 -2.24776816e+00 -5.71047366e-01 -9.78145599e-01
 -5.91301024e-01 -3.78423619e+00 -3.09667897e+00  9.70686376e-02
 -4.72737932e+00 -4.26828384e-01 -1.58820033e+00 -2.64786887e+00
 -1.77789360e-01 -2.63039732e+00 -9.75898027e-01 -1.18743300e+00
 -1.28876603e+00 -1.68944502e+00 -1.68474090e+00 -8.43582094e-01
 -2.26724100e+00 -2.58056641e+00 -2.53282070e+00 -2.26506209e+00
 -2.15997338e+00 -8.20361733e-01 -6.96318686e-01 -1.47551656e+00]",dog
"[-3.41163391e+02  1.05240326e+02 -4.02799110e+01  3.87228775e+00
 -4.53182030e+01 -5.39405346e+00 -1.87983799e+01 -1.33748207e+01
 -1.49195642e+01 -2.15425053e+01 -1.09804869e+00 -1.98289928e+01
 -9.83042145e+00 -8.63315487e+00 -7.71201468e+00 -1.51393518e+01
 -1.18346682e+01 -3.20261979e+00 -1.63782616e+01 -3.06431437e+00
 -3.24600458e+00 -6.83385134e+00 -2.79666710e+00 -3.63583970e+00
 -3.24918532e+00 -4.43478966e+00  2.68418103e-01 -1.25221682e+00
  1.50424564e+00  5.53336000e+00  2.27328825e+00  1.55435669e+00
 -1.25426963e-01  2.57241559e+00  4.96345711e+00  1.31163204e+00
  3.29037714e+00  1.24169624e+00 -1.50200582e+00  2.04169130e+00]",dog
"[-4.3549686e+02  1.7546036e+02 -2.7678600e+01  3.3993900e+01
 -1.2216293e+01  2.0591154e+01  5.9038496e+00 -4.3236022e+00
 -4.8185120e+00 -3.9433763e+00  4.0257649e+00 -1.2167425e+01
  4.2631626e+00 -9.5662193e+00 -1.1134875e+01 -6.6022296e+00
 -4.6628399e+00  1.9167588e+00 -4.2535210e+00  2.5645742e+00
 -6.3766289e-01  5.9456191e+00  6.0600767e+00  3.5257895e+00
  3.0914633e+00 -1.4195034e-01  5.9806781e+00  1.9412395e+00
  8.3523619e-01 -1.1712613e+00  2.5072088e+00  1.0217018e+00
 -1.9617951e+00  2.8021204e+00 -3.1050787e+00 -2.5791833e+00
 -2.4039888e+00 -4.4093289e+00 -5.1866627e+00 -7.3489404e-01]",dog
"[-3.2706558e+02  1.4252777e+02 -1.5020169e+01  1.2055182e+01
 -1.5316370e+01  5.2866077e+00  5.2477441e+00  1.7028044e+01
 -8.6472464e+00  2.7028275e+00  7.2579484e+00 -1.8311106e+01
  9.1855631e+00  3.6779177e-01  6.2395306e+00  2.8852363e+00
 -6.1982055e+00  1.6660103e+00 -6.0660763e+00 -2.2033470e+00
  1.5157634e-02 -2.6067927e-01 -1.9460012e+00  2.2380788e+00
 -5.6006014e-01 -4.5242229e+00 -2.4773030e+00 -4.3325348e+00
  9.4479430e-01  2.5396914e+00  1.7117290e-01  3.9450562e-01
 -1.4975835e+00 -4.1838541e+00 -1.3238333e+00 -2.0020850e+00
 -1.1213326e+00  2.1845908e+00  1.6383858e-01 -1.7024288e+00]",dog
"[-3.4811630e+02  1.3919376e+02 -2.4298700e+01  1.4395215e+01
 -3.3488936e+00 -4.1747966e+00  6.8215594e+00 -8.1088161e+00
 -1.9876063e-01 -6.8282542e+00 -9.1258326e+00  3.9939785e+00
 -3.5000267e+00 -8.8554106e+00  7.9575223e-01  3.0387190e-01
 -4.7120838e+00 -3.1247842e+00  7.3945493e-01 -6.2541780e+00
 -1.4167080e+01 -1.3585494e+00 -2.2226761e-01 -1.1782106e+01
 -7.6651063e+00 -3.8280296e+00 -1.9735973e-01  1.0365162e+00
 -6.3317957e+00 -3.8172369e+00 -5.6379700e+00 -1.1826260e+01
 -3.0373740e+00 -1.4109160e+00 -2.6321163e+00 -2.8981001e+00
 -8.6075068e+00 -2.5990355e+00 -1.6202412e+00 -5.0778852e+00]",dog
"[-3.1298038e+02  1.1256171e+02 -5.0972359e+01  1.7116232e+01
 -2.9536858e+01  7.7072639e+00 -9.7620535e-01 -2.3454792e+01
 -5.4076738e+00 -1.5480950e+01 -9.7249413e+00 -2.7129740e+01
 -2.8081543e+01 -1.7720493e+01 -1.4716181e+01 -4.7725415e+00
 -3.6350532e+00 -5.9897351e+00 -9.4711838e+00 -8.8733625e+00
 -5.7811623e+00  3.8860726e-01 -5.7331004e+00 -1.0908018e+01
 -7.2230392e+00 -8.1164637e+00 -4.5354061e+00 -8.6241341e+00
 -1.1403204e+01 -4.2424955e+00 -5.2636325e-01 -7.5818294e-01
  1.1599163e+00  2.3509297e+00 -1.4227986e-01 -2.9438743e-01
 -1.6830683e+00 -2.9027236e-01  2.3447652e+00  7.5144780e-01]",dog
"[-4.05234863e+02  1.33805679e+02 -2.27415447e+01  2.64927387e+01
 -4.64230680e+00 -6.06278849e+00 -1.49764434e-01  4.39811945e+00
  1.49082184e+00 -1.48860359e+00  4.39877701e+00 -6.89008284e+00
 -2.93165898e+00  7.19358250e-02  7.44320488e+00  3.84071493e+00
 -2.29245758e+00 -3.09113145e-01 -2.76819444e+00  1.12527564e-01
 -4.24471235e+00 -1.00097716e+00 -2.85847545e+00 -7.39258623e+00
 -3.92971325e+00 -4.87549257e+00 -2.12454581e+00 -3.66279244e+00
 -9.76417780e-01  2.09554887e+00 -6.38757467e-01 -2.66423965e+00
 -7.35102034e+00 -6.17942619e+00 -2.93032551e+00 -3.55475473e+00
 -6.68534374e+00 -5.52719116e+00 -3.26257920e+00 -5.77729130e+00]",dog
"[-3.9206116e+02  1.4006329e+02  2.6679670e+01  1.4682736e+01
  1.3216335e+01  1.5143823e+01  8.2124739e+00  1.0182946e+01
  4.0706787e+00 -2.4834251e+00  5.4510140e+00  2.0432172e+00
  4.0853505e+00  4.3965683e+00  4.6921062e+00  4.2715559e+00
 -2.4249427e+00 -6.4408785e-01  1.2698684e+00 -9.3798065e-01
 -4.5719728e+00  4.9861908e-02 -9.8645419e-01 -7.4620495e+00
 -1.0448819e+00 -6.3674122e-01 -1.9432817e-01  4.3079242e-01
 -1.6755296e+00  3.2138956e-01 -4.3393679e+00 -1.8579617e+00
 -8.2260424e-01 -3.1806121e+00  1.0528984e+00 -3.3037446e+00
 -2.8112822e+00 -2.1069903e+00 -4.6878963e+00 -9.1121650e-01]",dog
"[-4.5973282e+02  1.1441521e+02 -3.5025379e+01  3.6826366e+01
 -1.1322436e+01  7.7777925e+00 -4.7513442e+00  6.2594557e+00
 -6.2039447e+00 -4.9882236e+00  3.1502504e+00 -6.5280004e+00
  1.0755534e+01 -1.3250653e+01  1.2285711e+00 -3.5590296e+00
 -8.2023296e+00  1.4738237e+00 -8.4456129e+00  2.9285209e+00
 -6.7139969e+00 -5.5480151e+00 -1.5006393e+00 -1.3795124e+00
 -2.5725062e+00 -4.3477254e+00  4.2053691e-01 -5.0077205e+00
 -2.2552602e+00 -4.3844953e-02 -1.1125795e+00 -2.6355541e+00
 -8.9312816e-01 -3.6173131e+00 -5.0973530e+00 -1.8509988e+00
 -4.5395727e+00 -3.2508028e+00 -4.7290382e+00 -3.5050583e+00]",dog
